name,url,abbr,source,,,
U.S. European Command,https://www.eucom.mil,,https://www.usa.gov/agency-index
U.S. Fire Administration,https://www.usfa.fema.gov/,,https://www.usa.gov/agency-index
U.S. Fleet Forces Command,https://www.usff.navy.mil/,,https://www.usa.gov/agency-index
U.S. Geological Survey,https://www.usgs.gov/,,https://www.usa.gov/agency-index
U.S. House of Representatives,http://www.house.gov/,,https://www.usa.gov/agency-index
U.S. Immigration and Customs Enforcement,https://www.ice.gov/,,https://www.usa.gov/agency-index
Indo-Pacific Command,https://www.pacom.mil/,,https://www.usa.gov/agency-index
U.S. International Development Finance Corporation,https://www.dfc.gov,,https://www.usa.gov/agency-index
U.S. International Trade Commission,https://www.usitc.gov/,,https://www.usa.gov/agency-index
U.S. Marine Corps,https://www.marines.mil/,,https://www.usa.gov/agency-index
Marshals Service,http://www.usdoj.gov/marshals/,,https://www.usa.gov/agency-index
"U.S. Military Academy, West Point",https://www.westpoint.edu/,,https://www.usa.gov/agency-index
U. S. Mint,https://www.usmint.gov,,https://www.usa.gov/agency-index
U.S. Mission to the United Nations,https://usun.usmission.gov/,,https://www.usa.gov/agency-index
U.S. National Central Bureau - Interpol,https://www.justice.gov/interpol-washington,,https://www.usa.gov/agency-index
U.S. Navy,https://www.navy.mil/,,https://www.usa.gov/agency-index
U.S. Northern Command,https://www.northcom.mil/,,https://www.usa.gov/agency-index
Nuclear Regulatory Commission,http://www.nrc.gov/,,https://www.usa.gov/agency-index
U.S. Parole Commission,https://www.justice.gov/uspc,,https://www.usa.gov/agency-index
U.S. Patent and Trademark Office,https://www.uspto.gov/,,https://www.usa.gov/agency-index
United States Postal Inspection Service,https://postalinspectors.uspis.gov/,,https://www.usa.gov/agency-index
U.S. Postal Service,https://www.usps.com/,,https://www.usa.gov/agency-index
U.S. Senate,https://www.senate.gov/,,https://www.usa.gov/agency-index
U.S. Sentencing Commission,https://www.ussc.gov/,,https://www.usa.gov/agency-index
U.S. Southern Command,http://www.southcom.mil,,https://www.usa.gov/agency-index
U.S. Space Command,https://www.spacecom.mil/,,https://www.usa.gov/agency-index
U.S. Special Operations Command,https://www.socom.mil/,,https://www.usa.gov/agency-index
Strategic Command,http://www.stratcom.mil,,https://www.usa.gov/agency-index
U.S. Trade and Development Agency,http://www.ustda.gov/,,https://www.usa.gov/agency-index
U.S. Trade Representative,http://www.ustr.gov/,,https://www.usa.gov/agency-index
U.S. Transportation Command,https://www.ustranscom.mil/,,https://www.usa.gov/agency-index
U.S. Trustee Program,https://www.justice.gov/ust,,https://www.usa.gov/agency-index
Udall Foundation,http://www.udall.gov/,,https://www.usa.gov/agency-index
Under Secretary for Political Affairs,http://www.state.gov/p/,,https://www.usa.gov/agency-index
Under Secretary for Public Diplomacy and Public Affairs,https://www.state.gov/bureaus-offices/under-secretary-for-public-diplomacy-and-public-affairs/,,https://www.usa.gov/agency-index
Unified Combatant Commands,https://www.defense.gov/About/Combatant-Commands/,,https://www.usa.gov/agency-index
Uniformed Services University of the Health Sciences,https://www.usuhs.edu/,,https://www.usa.gov/agency-index
United States Institute of Peace,http://www.usip.org/,,https://www.usa.gov/agency-index
Department of Veterans Affairs,https://www.va.gov/,,https://www.usa.gov/agency-index
Veterans Benefits Administration,http://www.benefits.va.gov/,,https://www.usa.gov/agency-index
Veterans Health Administration,http://www.va.gov/health,,https://www.usa.gov/agency-index
Veterans' Employment and Training Service,https://www.dol.gov/agencies/vets,,https://www.usa.gov/agency-index
Office on Violence Against Women,https://www.justice.gov/ovw,,https://www.usa.gov/agency-index
Voice of America,https://www.insidevoa.com,,https://www.usa.gov/agency-index
Wage and Hour Division,https://www.dol.gov/agencies/whd,,https://www.usa.gov/agency-index
Washington Headquarters Services,https://www.whs.mil/,,https://www.usa.gov/agency-index
National Weather Service,https://www.weather.gov/,,https://www.usa.gov/agency-index
"U.S. Military Academy, West Point",https://www.westpoint.edu/,,https://www.usa.gov/agency-index
Western Area Power Administration,https://www.wapa.gov,,https://www.usa.gov/agency-index
White House,http://www.whitehouse.gov/,,https://www.usa.gov/agency-index
Wireless Telecommunications Bureau,https://www.fcc.gov/wireless-telecommunications,,https://www.usa.gov/agency-index
Women's Bureau,https://www.dol.gov/agencies/wb,,https://www.usa.gov/agency-index
Woodrow Wilson International Center for Scholars,http://www.wilsoncenter.org,,https://www.usa.gov/agency-index
City National Bank,https://www.cnb.com,,us-banks
East West Bank,https://www.eastwestbank.com,,us-banks
Banc of California,https://www.bancofcal.com,,us-banks
Axos Bank,https://www.axosbank.com,,us-banks
Cathay Bank,https://www.cathaybank.com,,us-banks
Bank of Hope,https://www.bankofhope.com,,us-banks
Mechanics Bank,https://www.mechanicsbank.com,,us-banks
Citizens Business Bank,http://www.cbbank.com,,us-banks
"Bank of America California, National Association",https://www.bankofamerica.com,,us-banks
First Foundation Bank,http://www.firstfoundationinc.com,,us-banks
"Charles Schwab Bank, SSB",https://www.schwabbank.com,,us-banks
Comerica Bank,https://www.comerica.com,,us-banks
Frost  Bank,https://www.frostbank.com,,us-banks
Prosperity Bank,https://www.prosperitybankusa.com,,us-banks
Texas Capital Bank,https://www.texascapitalbank.com,,us-banks
"Charles Schwab Premier Bank, SSB",,,us-banks
First Financial Bank,https://www.ffin.com/,,us-banks
NexBank,https://www.nexbank.com,,us-banks
Veritex Community Bank,https://www.veritexbank.com,,us-banks
PlainsCapital Bank,https://www.plainscapital.com,,us-banks
"SouthState Bank, National Association",https://www.southstatebank.com,,us-banks
"EverBank, National Association",https://www.everbank.com,,us-banks
Raymond James Bank,https://www.raymondjamesbank.com,,us-banks
"BankUnited, National Association",https://www.BankUnited.com,,us-banks
City National Bank of Florida,https://www.citynational.com,,us-banks
Seacoast National Bank,https://www.seacoastbank.com,,us-banks
"Amerant Bank, National Association",https://www.amerantbank.com,,us-banks
Ocean Bank,https://www.oceanbank.com,,us-banks
Emigrant Bank,https://www.emigrant.com,,us-banks
Banesco USA,https://Banescousa.com,,us-banks
Goldman Sachs Bank USA,https://www.marcus.com,,us-banks
The Bank of New York Mellon,https://www.bny.com,,us-banks
"Morgan Stanley Private Bank, National Association",https://www.etrade.com,,us-banks
Manufacturers and Traders Trust Company,https://www.mtb.com,,us-banks
"Flagstar Bank, National Association",https://www.flagstar.com,,us-banks
Bank of China,,,us-banks
Deutsche Bank Trust Company Americas,http://www.db.com,,us-banks
State Bank of India,,,us-banks
Apple Bank,https://www.applebank.com,,us-banks
"Community Bank, National Association",https://www.cbna.com,,us-banks
First National Bank of Pennsylvania,https://www.fnb-online.com,,us-banks
"Fulton Bank, National Association",https://www.fultonbank.com,,us-banks
"BNY Mellon, National Association",https://www.bny.com,,us-banks
Customers Bank,https://www.customersbank.com,,us-banks
TriState Capital Bank,http://www.tscbank.com,,us-banks
Northwest Bank,https://WWW.NORTHWEST.COM,,us-banks
First Commonwealth Bank,https://www.fcbanking.com,,us-banks
"Dollar Bank, Federal Savings Bank",https://www.dollar.bank,,us-banks
S&T Bank,http://www.stbank.com,,us-banks
Univest  Bank and Trust Co.,http://www.univest.net,,us-banks
BMO Bank National Association,https://www.bmo.com,,us-banks
The Northern Trust Company,https://www.northerntrust.com,,us-banks
CIBC Bank USA,https://us.cibc.com,,us-banks
Busey Bank,https://www.busey.com,,us-banks
Byline Bank,https://www.bylinebank.com,,us-banks
"Wintrust Bank, National Association",https://www.wintrustbank.com,,us-banks
"Lake Forest Bank & Trust Company, National Association",https://www.lakeforestbank.com,,us-banks
First American Bank,https://www.firstambank.com,,us-banks
"First Mid Bank & Trust, National Association",https://www.firstmid.com,,us-banks
Midland States Bank,https://www.midlandsb.com,,us-banks
"JPMorgan Chase Bank, National Association",https://www.jpmorganchase.com,,us-banks
U.S. Bank National Association,https://www.usbank.com,,us-banks
"Fifth Third Bank, National Association",https://www.53.com,,us-banks
The Huntington National Bank,https://www.huntington.com,,us-banks
KeyBank National Association,https://www.key.com,,us-banks
First Financial Bank,https://www.bankatfirst.com,,us-banks
Third Federal Savings and Loan Association of Cleveland,https://www.thirdfederal.com,,us-banks
The Park National Bank,https://www.parknationalbank.com,,us-banks
Peoples Bank,https://www.peoplesbancorp.com/,,us-banks
The Farmers National Bank of Canfield,https://www.farmersbankgroup.com,,us-banks
Synovus Bank,https://www.synovus.com,,us-banks
Ameris Bank,http://www.amerisbank.com,,us-banks
"RBC Bank, (Georgia) National Association",https://www.rbcbank.com,,us-banks
Metro City Bank,https://www.metrocitybank.bank,,us-banks
Colony Bank,https://colony.bank,,us-banks
Georgia Banking Company,https://www.georgiabanking.com,,us-banks
Pinnacle Bank,https://www.pinnaclebank.com,,us-banks
Queensborough National Bank & Trust Company,https://www.qnbtrust.bank,,us-banks
United Bank,https://www.accessunited.com,,us-banks
Thomasville National Bank,https://www.tnbank.com,,us-banks
"Bank of America, National Association",https://www.bankofamerica.com,,us-banks
Truist Bank,https://www.Truist.com,,us-banks
First-Citizens Bank & Trust Company,https://www.firstcitizens.com,,us-banks
Live Oak Banking Company,https://www.liveoak.bank,,us-banks
First Bank,https://www.localfirstbank.com,,us-banks
Southern Bank and Trust Company,https://www.southernbank.com,,us-banks
HomeTrust Bank,https://www.htb.com,,us-banks
The Fidelity Bank,https://www.fidelitybanknc.com,,us-banks
First Carolina Bank,https://www.firstcarolinabank.com,,us-banks
Dogwood State Bank,https://www.dogwoodstatebank.com,,us-banks
First National Bank of America,https://www.fnba.com,,us-banks
Northpointe Bank,https://www.northpointe.com,,us-banks
Mercantile Bank,https://www.mercbank.com,,us-banks
Independent Bank,https://www.independentbank.com,,us-banks
ChoiceOne Bank,https://www.choiceone.bank,,us-banks
"Macatawa Bank, National Association",https://www.macatawabank.com,,us-banks
Bank of Ann Arbor,https://www.bankofannarbor.com,,us-banks
Isabella Bank,https://www.isabellabank.com,,us-banks
Southern Michigan Bank & Trust,https://www.smb-t.com,,us-banks
The Dart Bank,https://www.dart.bank,,us-banks
California State University-Fullerton,https://www.fullerton.edu/,,us-edu-scorecard
California State University-Long Beach,https://www.csulb.edu/,,us-edu-scorecard
University of California-San Diego,https://www.ucsd.edu/,,us-edu-scorecard
San Diego State University,https://www.sdsu.edu/,,us-edu-scorecard
University of California-Berkeley,https://www.berkeley.edu/,,us-edu-scorecard
Texas A & M University-College Station,https://www.tamu.edu/,,us-edu-scorecard
Lone Star College System,https://www.lonestar.edu/,,us-edu-scorecard
The University of Texas at Austin,https://www.utexas.edu/,,us-edu-scorecard
Dallas College,https://www.dallascollege.edu/pages/default.aspx,,us-edu-scorecard
Tarrant County College District,https://www.tccd.edu/,,us-edu-scorecard
University of Central Florida,https://www.ucf.edu/,,us-edu-scorecard
Florida International University,https://www.fiu.edu/,,us-edu-scorecard
University of South Florida,https://www.usf.edu/,,us-edu-scorecard
Valencia College,https://valenciacollege.edu/,,us-edu-scorecard
Miami Dade College,https://www.mdc.edu/,,us-edu-scorecard
New York University,https://www.nyu.edu/,,us-edu-scorecard
University at Buffalo,https://www.buffalo.edu/,,us-edu-scorecard
Stony Brook University,https://www.stonybrook.edu/,,us-edu-scorecard
CUNY Borough of Manhattan Community College,https://www.bmcc.cuny.edu/,,us-edu-scorecard
CUNY Hunter College,https://www.hunter.cuny.edu/,,us-edu-scorecard
Pennsylvania State University-Main Campus,https://www.psu.edu/,,us-edu-scorecard
Temple University,https://www.temple.edu/,,us-edu-scorecard
University of Pittsburgh-Pittsburgh Campus,https://www.pitt.edu/,,us-edu-scorecard
West Chester University of Pennsylvania,https://www.wcupa.edu/,,us-edu-scorecard
Drexel University,https://drexel.edu/,,us-edu-scorecard
University of Illinois Urbana-Champaign,https://www.illinois.edu/,,us-edu-scorecard
DeVry University-Illinois,https://www.devry.edu/,,us-edu-scorecard
University of Illinois Chicago,https://www.uic.edu/,,us-edu-scorecard
Illinois State University,https://illinoisstate.edu/,,us-edu-scorecard
College of DuPage,https://www.cod.edu/,,us-edu-scorecard
Ohio State University-Main Campus,https://www.osu.edu/,,us-edu-scorecard
University of Cincinnati-Main Campus,https://www.uc.edu/,,us-edu-scorecard
Kent State University at Kent,https://www.kent.edu/,,us-edu-scorecard
Ohio University-Main Campus,https://www.ohio.edu/,,us-edu-scorecard
Columbus State Community College,https://www.cscc.edu/,,us-edu-scorecard
Kennesaw State University,https://www.kennesaw.edu/,,us-edu-scorecard
University of Georgia,https://www.uga.edu/,,us-edu-scorecard
Georgia State University,https://www.gsu.edu/,,us-edu-scorecard
